"X3.subject"	"X3.activity"	"X3.experimenttype"	"X3.tBodyAcc.mean...X"	"X3.tBodyAcc.mean...Y"	"X3.tBodyAcc.mean...Z"	"X3.tBodyAcc.std...X"	"X3.tBodyAcc.std...Y"	"X3.tBodyAcc.std...Z"	"X3.tGravityAcc.mean...X"	"X3.tGravityAcc.mean...Y"	"X3.tGravityAcc.mean...Z"	"X3.tGravityAcc.std...X"	"X3.tGravityAcc.std...Y"	"X3.tGravityAcc.std...Z"	"X3.tBodyAccJerk.mean...X"	"X3.tBodyAccJerk.mean...Y"	"X3.tBodyAccJerk.mean...Z"	"X3.tBodyAccJerk.std...X"	"X3.tBodyAccJerk.std...Y"	"X3.tBodyAccJerk.std...Z"	"X3.tBodyGyro.mean...X"	"X3.tBodyGyro.mean...Y"	"X3.tBodyGyro.mean...Z"	"X3.tBodyGyro.std...X"	"X3.tBodyGyro.std...Y"	"X3.tBodyGyro.std...Z"	"X3.tBodyGyroJerk.mean...X"	"X3.tBodyGyroJerk.mean...Y"	"X3.tBodyGyroJerk.mean...Z"	"X3.tBodyGyroJerk.std...X"	"X3.tBodyGyroJerk.std...Y"	"X3.tBodyGyroJerk.std...Z"	"X3.tBodyAccMag.mean.."	"X3.tBodyAccMag.std.."	"X3.tGravityAccMag.mean.."	"X3.tGravityAccMag.std.."	"X3.tBodyAccJerkMag.mean.."	"X3.tBodyAccJerkMag.std.."	"X3.tBodyGyroMag.mean.."	"X3.tBodyGyroMag.std.."	"X3.tBodyGyroJerkMag.mean.."	"X3.tBodyGyroJerkMag.std.."	"X3.fBodyAcc.mean...X"	"X3.fBodyAcc.mean...Y"	"X3.fBodyAcc.mean...Z"	"X3.fBodyAcc.std...X"	"X3.fBodyAcc.std...Y"	"X3.fBodyAcc.std...Z"	"X3.fBodyAcc.meanFreq...X"	"X3.fBodyAcc.meanFreq...Y"	"X3.fBodyAcc.meanFreq...Z"	"X3.fBodyAccJerk.mean...X"	"X3.fBodyAccJerk.mean...Y"	"X3.fBodyAccJerk.mean...Z"	"X3.fBodyAccJerk.std...X"	"X3.fBodyAccJerk.std...Y"	"X3.fBodyAccJerk.std...Z"	"X3.fBodyAccJerk.meanFreq...X"	"X3.fBodyAccJerk.meanFreq...Y"	"X3.fBodyAccJerk.meanFreq...Z"	"X3.fBodyGyro.mean...X"	"X3.fBodyGyro.mean...Y"	"X3.fBodyGyro.mean...Z"	"X3.fBodyGyro.std...X"	"X3.fBodyGyro.std...Y"	"X3.fBodyGyro.std...Z"	"X3.fBodyGyro.meanFreq...X"	"X3.fBodyGyro.meanFreq...Y"	"X3.fBodyGyro.meanFreq...Z"	"X3.fBodyAccMag.mean.."	"X3.fBodyAccMag.std.."	"X3.fBodyAccMag.meanFreq.."	"X3.fBodyBodyAccJerkMag.mean.."	"X3.fBodyBodyAccJerkMag.std.."	"X3.fBodyBodyAccJerkMag.meanFreq.."	"X3.fBodyBodyGyroMag.mean.."	"X3.fBodyBodyGyroMag.std.."	"X3.fBodyBodyGyroMag.meanFreq.."	"X3.fBodyBodyGyroJerkMag.mean.."	"X3.fBodyBodyGyroJerkMag.std.."	"X3.fBodyBodyGyroJerkMag.meanFreq.."
3	3	1	0.27854618	-0.018912952	-0.038705715	-0.17323934	-0.25642866	-0.33434895	0.94884182	-0.2089119	-0.087565049	-0.94512961	-0.97438451	-0.89763624	-0.015975288	-0.021161991	0.10104734	-0.22173771	-0.23123183	-0.56324946	0.38242946	-0.33857019	0.0074157694	-0.5337283	-0.52637212	-0.52065096	0.042222491	-0.097662952	-0.086143612	-0.37459659	-0.63579529	-0.49793957	-0.18284438	-0.1588565	-0.18284438	-0.1588565	-0.31246725	-0.19420368	-0.31010078	-0.420556	-0.54139733	-0.59631252	-0.23555539	-0.25742622	-0.38834564	-0.14985895	-0.30260374	-0.35669789	-0.28124811	0.096300304	-0.039175897	-0.22919653	-0.30841901	-0.53068183	-0.2845511	-0.19767465	-0.59326875	-0.08448528	-0.33089215	-0.31726738	-0.35778165	-0.50431925	-0.4197718	-0.59054711	-0.54386041	-0.60264093	0.017487722	-0.077108322	0.064987655	-0.092370871	-0.3294962	0.071108852	-0.17622756	-0.22038122	-0.031700512	-0.40716481	-0.53313404	0.088515185	-0.59435218	-0.62755331	0.11903913
3	3	1	0.27317626	-0.02538602	-0.12691636	-0.14748068	-0.25704429	-0.35164795	0.94244175	-0.20297255	-0.069125714	-0.98116721	-0.97832631	-0.91471731	0.22059058	-0.0206089	-0.11345108	-0.26137287	-0.20601512	-0.57009203	0.30971627	-0.24153268	0.032905524	-0.56213118	-0.5855244	-0.60117656	-0.20440851	-0.038361513	-0.079395415	-0.33581192	-0.60417214	-0.60867874	-0.16633	-0.15721709	-0.16633	-0.15721709	-0.29602043	-0.28555812	-0.41036223	-0.46232283	-0.52927676	-0.57908387	-0.2624705	-0.24550761	-0.42937438	-0.10612393	-0.31007307	-0.36003612	-0.35358548	0.14709629	-0.093689372	-0.26744749	-0.27220391	-0.55276787	-0.32216643	-0.18572953	-0.58486883	-0.20477849	-0.3235495	-0.3758619	-0.38411085	-0.53006171	-0.52904686	-0.62015841	-0.62682365	-0.66434719	-0.028539922	0.11013072	-0.029464366	-0.11608143	-0.31214156	0.015899961	-0.29224022	-0.28009596	0.015488091	-0.47189257	-0.54917279	0.30819991	-0.57072825	-0.62037978	0.17685137
3	3	1	0.33965369	-0.0011800018	-0.11949014	-0.18126779	-0.19068849	-0.4406065	0.93926354	-0.21404073	-0.10689689	-0.95025548	-0.89069345	-0.93434044	-0.040672637	-0.023413545	-0.0030807857	-0.30159863	-0.29086817	-0.63133584	-0.38146026	0.15741573	0.20591703	-0.55037808	-0.58620364	-0.49672478	-0.065231627	-0.12315625	-0.04890889	-0.35861048	-0.70420354	-0.49653914	-0.20402122	-0.14058647	-0.20402122	-0.14058647	-0.37306148	-0.30224355	-0.35729546	-0.50376961	-0.56901324	-0.62768426	-0.2319254	-0.1732663	-0.4721343	-0.16207234	-0.25127127	-0.46696369	-0.4887624	-0.11500108	-0.14867268	-0.33367552	-0.29940272	-0.58934368	-0.32963045	-0.33165301	-0.67208096	-0.41870365	-0.45568102	-0.33731319	-0.37449115	-0.57167413	-0.39683012	-0.6074283	-0.5983243	-0.58021207	-0.068631452	-0.11749213	0.0709301	-0.084701976	-0.30727175	-0.11646091	-0.29617129	-0.31379936	-0.042886154	-0.4831111	-0.60797362	0.042940893	-0.62485549	-0.65751161	0.010906261
3	3	1	0.18861068	-0.029963971	-0.10726699	-0.20814591	-0.3447866	-0.45437341	0.94279583	-0.20223073	-0.10372901	-0.95888657	-0.97189851	-0.94773737	0.13748525	-0.22671929	0.035959772	-0.28164168	-0.48106046	-0.63676136	-0.26431296	0.025343517	0.15307304	-0.54906362	-0.57986951	-0.46150715	0.20543424	-0.049706131	-0.10485789	-0.34358758	-0.70215364	-0.43437448	-0.24113112	-0.22594921	-0.24113112	-0.22594921	-0.40966539	-0.33516747	-0.4101785	-0.54280376	-0.5413801	-0.64052663	-0.29409698	-0.35964918	-0.51291346	-0.17663845	-0.37784082	-0.46481177	-0.30226261	0.178145	-0.13163564	-0.27907664	-0.47839749	-0.60918114	-0.35078394	-0.52237896	-0.66199373	0.031741961	-0.3208187	-0.41752771	-0.30764194	-0.56385796	-0.34553664	-0.63197452	-0.59302043	-0.55477737	0.18904064	-0.16919626	0.049185289	-0.19530424	-0.36384118	0.1420937	-0.32593403	-0.35094126	0.11189458	-0.54889423	-0.61812847	0.006191934	-0.65655485	-0.64470421	0.062788899
3	3	1	0.35668201	-0.0084865836	-0.1344078	-0.28552024	-0.23826712	-0.40379739	0.92810615	-0.20828515	-0.10648096	-0.94767827	-0.98486531	-0.95977556	0.27508606	-0.22397434	-0.056741293	-0.31646423	-0.30323457	-0.59954759	-0.51166438	0.15806514	0.19743764	-0.018736616	-0.56826001	-0.4225466	-0.48281567	0.12288587	0.033135821	-0.27160459	-0.7183641	-0.36277496	-0.29164385	-0.17466931	-0.29164385	-0.17466931	-0.38505712	-0.28556897	-0.11166169	0.237068	-0.53138283	-0.56648163	-0.27615652	-0.16043662	-0.44527205	-0.28916312	-0.33199123	-0.42751504	-0.21720685	0.10956862	-0.099565188	-0.29025487	-0.29622141	-0.56731094	-0.41189693	-0.36323758	-0.62944731	0.045143161	-0.33893885	-0.29053571	0.20390748	-0.56123462	-0.25722565	-0.089715583	-0.57563023	-0.54137942	-0.17442628	0.011855811	0.092220648	-0.093553341	-0.35227562	0.043905531	-0.25362557	-0.33262847	0.018619104	-0.0090892742	0.18355476	-0.26308087	-0.58126779	-0.57772517	-0.07340006
3	3	1	0.37473871	0.0057025172	-0.15411427	-0.27930702	-0.1632893	-0.4436961	0.93364084	-0.20241707	-0.10851404	-0.93044622	-0.95968036	-0.95733435	0.35410236	0.11268343	-0.041792773	-0.21998944	-0.24104592	-0.59867616	-0.36780604	0.099622522	0.11099443	0.16905383	-0.55358679	-0.47219147	-0.13005998	-0.1494885	0.13079028	-0.3662613	-0.68971031	-0.44185576	-0.30149405	-0.090196845	-0.30149405	-0.090196845	-0.35558944	-0.13705207	-0.033344794	0.27861867	-0.55913021	-0.6057545	-0.19521367	-0.11841596	-0.46761157	-0.31521949	-0.24143553	-0.47419546	-0.29279972	-0.028270971	0.00039055708	-0.18696103	-0.24965281	-0.53922694	-0.33293775	-0.28539	-0.65911745	-0.044627898	-0.40902961	-0.12014003	0.060540121	-0.53069564	-0.36728295	0.17857105	-0.57147523	-0.5598066	-0.6102972	-0.2044819	0.014301975	-0.025472921	-0.27023767	-0.021927156	-0.1166738	-0.16988868	-0.12460752	-0.11166754	0.29122725	-0.47502827	-0.60443014	-0.63531344	-0.12395575
3	3	1	0.30192251	-0.036593718	-0.058174666	-0.10592436	-0.14760326	-0.41973523	0.93414686	-0.18809886	-0.10909655	-0.93481422	-0.95901777	-0.91949417	0.038899767	0.14607171	0.16615751	-0.088573665	-0.17520136	-0.57867132	0.15077013	-0.10247006	0.069822901	-0.2849488	-0.55455091	-0.54981342	0.39486054	-0.15584168	-0.047788925	-0.44180089	-0.62473187	-0.47680458	-0.14650003	-0.052000063	-0.14650003	-0.052000063	-0.24641523	-0.071712236	-0.30522918	-0.32587791	-0.52007598	-0.685576	-0.10564773	-0.12384278	-0.40448513	-0.10600195	-0.2145163	-0.4764041	-0.32442593	0.10007557	0.030204735	-0.063935826	-0.21069676	-0.54099721	-0.20261452	-0.19156122	-0.61419337	-0.12274771	-0.24384942	-0.36946703	-0.052210229	-0.52712962	-0.43556186	-0.35911673	-0.57550417	-0.63555858	0.071673684	0.052846087	0.059103299	0.031294807	-0.24980272	-0.036301137	-0.070197115	-0.077417195	0.12159518	-0.29140109	-0.47274953	0.27873126	-0.66153493	-0.74409605	0.15484769
3	3	1	0.2759498	-0.054026822	-0.13384613	-0.13600198	-0.037694911	-0.33000864	0.93113779	-0.19465912	-0.094193898	-0.93421027	-0.90927679	-0.88048385	0.26875995	0.017133891	0.025851252	-0.25791681	-0.10622451	-0.58607542	-0.11874995	0.053465584	0.12853727	-0.21626677	-0.58109604	-0.45294859	-0.10529859	0.11506378	-0.15866228	-0.3496581	-0.68453264	-0.4289725	-0.10792909	-0.11484419	-0.10792909	-0.11484419	-0.30878935	-0.16880347	-0.25151733	-0.34555447	-0.53049347	-0.64425774	-0.22063231	-0.052318883	-0.43294291	-0.1047589	-0.090642374	-0.32739135	-0.38675617	-0.041490281	-0.18428555	-0.26067786	-0.17371585	-0.56366188	-0.32289824	-0.091007875	-0.6058655	-0.27329078	-0.33097537	-0.38560322	-0.18064678	-0.56984249	-0.33611575	-0.23419838	-0.59111166	-0.54726974	-0.40201174	0.045764204	0.032949726	-0.13353175	-0.24192885	-0.069690958	-0.16167423	-0.18330777	-0.00070195153	-0.40365909	-0.41766728	-0.018308391	-0.64011075	-0.67460116	0.079908649
3	3	1	0.13869448	0.0035650465	-0.15191849	-0.21971712	-0.10595294	-0.3083072	0.94584832	-0.21148556	-0.098591385	-0.94934179	-0.93470228	-0.86805056	0.71589966	-0.17030328	0.07891126	-0.24001296	-0.28871702	-0.57969792	-0.037582368	-0.093422218	0.078238364	-0.1832503	-0.53940288	-0.39492257	-0.032928465	0.012740437	-0.13075215	-0.37602166	-0.73777839	-0.41401503	-0.18344617	-0.13726933	-0.18344617	-0.13726933	-0.3764352	-0.14910357	-0.22387944	-0.28114291	-0.58360968	-0.61221661	-0.11637551	-0.084212471	-0.42386197	-0.26430287	-0.1743755	-0.30117338	-0.30992691	-0.16643382	-0.2431813	-0.19849023	-0.33287852	-0.55594544	-0.36233296	-0.28717887	-0.60077092	-0.28174636	-0.7634681	-0.31041524	-0.11250967	-0.5683792	-0.24990623	-0.21037236	-0.52554033	-0.50627409	-0.42909943	-0.26398988	-0.080366409	-0.090728589	-0.2983917	-0.0046001733	-0.087074062	-0.24133689	-0.19445051	-0.38588439	-0.33431989	-0.15744862	-0.62617878	-0.62078147	-0.035601716
3	3	1	0.34347369	-0.022355798	-0.065401386	0.033969279	-0.20329186	-0.3587323	0.94474398	-0.20299649	-0.10220038	-0.96935585	-0.9278225	-0.89615599	-0.49332858	-0.03263474	0.073976573	-0.040304542	-0.35999451	-0.55453788	0.40023334	-0.37294345	0.047121377	-0.55855034	-0.56727448	-0.40323146	-0.027822536	-0.077675216	0.066143618	-0.34489081	-0.68864986	-0.35677694	-0.042547618	0.036644406	-0.042547618	0.036644406	-0.24732373	-0.092300646	-0.31994297	-0.35591464	-0.52689527	-0.60826628	0.12047307	-0.26501213	-0.39500671	-0.0021119746	-0.22183863	-0.38903731	-0.30200677	-0.14262812	-0.038572433	-0.024825309	-0.39920648	-0.50708543	-0.14728905	-0.35919743	-0.60046542	-0.41321651	-0.4114358	-0.25508685	-0.38473811	-0.57095096	-0.30708241	-0.61497163	-0.56802653	-0.49291782	-0.030355177	-0.2289403	0.074311907	0.12087063	-0.17537303	-0.04604396	-0.05422755	-0.14995816	-0.068237723	-0.39309673	-0.44087593	-0.078466596	-0.6046873	-0.64051091	-0.057025308
3	3	1	0.424807	-0.029256313	-0.10082195	0.022873097	-0.13119711	-0.38601707	0.94339015	-0.2049017	-0.096073758	-0.9734332	-0.92081274	-0.93845087	-0.58074751	0.30655489	-0.1201697	-0.10027473	-0.16144336	-0.55157252	0.22443813	-0.16662471	0.018976946	-0.49975807	-0.56812686	-0.42639543	-0.26452082	-0.055238666	0.10776364	-0.32521365	-0.6582363	-0.37457968	-0.049630912	0.066810652	-0.049630912	0.066810652	-0.22895742	-0.096436696	-0.39110389	-0.41855993	-0.50731319	-0.59979869	0.12923526	-0.0039512199	-0.40295661	-0.022128117	-0.26374155	-0.42537414	-0.16761607	0.1966186	0.078840635	-0.095804539	-0.134018	-0.5009508	-0.18830667	-0.25961604	-0.60099976	-0.28414561	-0.24288393	-0.11914386	-0.30069748	-0.54579313	-0.29375889	-0.56445738	-0.58554958	-0.52975839	-0.011730679	-0.020179149	0.09670486	0.1822996	-0.17033323	0.099850925	0.019398438	-0.27736049	0.036596111	-0.41611068	-0.5225757	0.060537125	-0.60430303	-0.62162155	-0.093466528
3	3	1	0.20078516	-0.034157855	-0.11756235	-0.075627192	-0.083392737	-0.29231794	0.91721159	-0.23747133	-0.12116355	-0.93384084	-0.96150954	-0.90070535	0.20616493	-0.28570536	-0.2700392	-0.10579589	-0.27352974	-0.59520451	-0.54105876	0.18797708	0.21420149	-0.37304244	-0.47194837	-0.3873549	0.075310696	-0.12748864	0.23464672	-0.24649516	-0.64145434	-0.30178115	-0.070588676	-0.075078435	-0.070588676	-0.075078435	-0.26237256	-0.15410135	-0.1135595	-0.38732489	-0.47453017	-0.52903771	-0.046481303	-0.081274292	-0.40716868	-0.087341956	-0.1423711	-0.28665829	-0.38568668	0.055934197	-0.099239486	-0.089078895	-0.2571813	-0.53931901	-0.20835117	-0.34832233	-0.65132079	-0.26718395	-0.33493913	-0.35028251	-0.14974231	-0.47529417	-0.22543126	-0.44475652	-0.47357913	-0.50701961	-0.095261599	-0.097733479	0.20458006	-0.014908906	-0.25459633	-0.023190335	-0.10611866	-0.22330742	0.33269817	-0.4051523	-0.48100418	-6.9790588e-06	-0.56610042	-0.51547257	0.0020559578
3	3	1	0.42756169	-0.04476333	-0.15594	-0.034277353	-0.067030885	-0.35204894	0.9135161	-0.24501525	-0.13466332	-0.96405075	-0.98488818	-0.95679369	0.2358202	-0.084838367	-0.055097613	-0.016784706	-0.2553909	-0.55997159	-0.45292234	0.13502603	0.31393985	-0.46669748	-0.57137128	-0.38372263	0.052438024	0.0082331773	0.1318911	-0.2682434	-0.68960525	-0.2983893	-0.053030603	-0.018810109	-0.053030603	-0.018810109	-0.20024249	-0.086952074	-0.24818157	-0.4348101	-0.49365149	-0.57381862	0.023437575	-0.10320883	-0.39710438	-0.057963196	-0.1068543	-0.37793271	-0.39526483	-0.020517813	-0.024120178	-0.033985481	-0.24508603	-0.51099498	-0.087182076	-0.3232409	-0.6076381	-0.36053881	-0.28572164	-0.21475886	-0.26974688	-0.56739563	-0.25887092	-0.53016279	-0.57683224	-0.48703938	0.029220666	-0.1189056	0.12322319	0.017323727	-0.1923467	-0.044221575	-0.069322659	-0.11251977	0.10081678	-0.4669478	-0.50961559	0.081243264	-0.58011465	-0.59255508	0.13218731
3	3	1	0.38293696	-0.03714332	-0.18415952	-0.017010634	-0.0090368231	-0.38955712	0.93644234	-0.25055867	-0.14420442	-0.90487737	-0.97125486	-0.94601068	0.45556873	0.12815482	0.051857394	0.044245732	-0.12623163	-0.5878341	-0.74123072	0.39093051	0.28154228	-0.10384	-0.55498704	-0.38904137	-0.085503759	0.28448703	-0.35798375	-0.30100968	-0.69956504	-0.2835543	-0.050559482	0.046474528	-0.050559482	0.046474528	-0.16405345	0.02422893	0.036784175	0.17637352	-0.50779958	-0.57640578	0.12535946	-0.015228583	-0.40079056	-0.079022701	-0.068333232	-0.43205233	-0.11018832	-0.039939369	-0.048520271	0.078413986	-0.13313282	-0.49693416	-0.093673491	-0.18110123	-0.68901302	-0.15536432	-0.35412999	0.0597612	-0.083052991	-0.50947727	-0.18225867	-0.11955236	-0.58861166	-0.53067888	-0.43949824	0.21732734	0.15991243	0.15705973	-0.18420323	0.07261305	0.07015611	-0.039173587	0.076284925	-0.19110559	0.19181622	-0.37242669	-0.56433565	-0.62300494	0.063698962
3	3	1	0.19855719	0.0092565328	-0.067628765	-0.045371039	0.0070350415	-0.41592442	0.94860677	-0.25361828	-0.14978815	-0.92946396	-0.96168297	-0.94674484	-0.21781777	0.18201577	0.14523556	-0.018261145	-0.09455176	-0.5808009	-0.37406434	0.10962541	0.14376613	0.17117774	-0.44182357	-0.34527528	0.20783042	-0.059803945	-0.22149222	-0.31815551	-0.6610665	-0.19554082	-0.064649653	-0.0014741186	-0.064649653	-0.0014741186	-0.15692188	-0.07698661	0.067315574	0.16086932	-0.47286524	-0.56100467	0.077390455	0.068606473	-0.41154614	-0.098270507	-0.091749601	-0.4659049	-0.25122323	0.01032664	-0.01216495	0.0021490249	-0.082143246	-0.55539445	-0.13338736	-0.17698317	-0.60355106	-0.2059929	-0.36616325	-0.34890883	0.058799223	-0.4725936	-0.16269752	0.18148646	-0.42751159	-0.47767552	-0.30465433	-0.35344761	0.19834643	0.056344168	-0.19091675	0.039822025	-0.017197496	-0.16258689	0.26937944	-0.14070873	0.14743449	-0.2577365	-0.55012332	-0.60740617	0.15989325
3	3	1	0.24951885	0.0039261371	-0.13222697	0.050867653	0.024075773	-0.27933481	0.93659561	-0.24404632	-0.13134473	-0.93886489	-0.94180447	-0.8677547	-0.25661812	0.30444289	0.048260697	-0.042463117	-0.1668268	-0.50944098	0.013274505	-0.12589414	0.11924456	-0.33495122	-0.49046931	-0.43557852	-0.15350246	-0.20479157	-0.11944023	-0.28206248	-0.62139045	-0.28788686	0.047324647	0.00824433	0.047324647	0.00824433	-0.1435279	-0.16411111	-0.29796287	-0.40979845	-0.4604231	-0.5583653	-0.019635496	0.043490343	-0.31798191	0.077458009	-0.051366965	-0.31473452	-0.21168733	0.047964986	-0.086958521	-0.05304809	-0.15895946	-0.46506953	-0.11791977	-0.23793923	-0.55156012	-0.095404662	-0.40081362	-0.25984089	-0.17595635	-0.4534053	-0.2537349	-0.38552293	-0.51836717	-0.56174542	-0.20053417	-0.027040492	0.21193054	0.024637219	-0.15767737	0.084003957	-0.080268823	-0.28934847	0.34901271	-0.40917705	-0.51349552	0.24250018	-0.52943148	-0.63278618	0.14700829
3	3	1	0.22801284	-0.0042838712	-0.18091127	-0.010687443	0.041372954	-0.25034602	0.93929106	-0.23795405	-0.13887385	-0.95122718	-0.95765243	-0.81534944	0.17911712	0.024767972	-0.10467738	-0.176476	-0.11823511	-0.54598382	-0.090999619	-0.088127468	0.1045162	-0.26239942	-0.53662589	-0.4274347	-0.15999684	-0.031275585	-0.059139088	-0.29475752	-0.67852485	-0.30077828	-0.00039304559	0.025899562	-0.00039304559	0.025899562	-0.24085529	-0.16480997	-0.25403438	-0.42538336	-0.49418589	-0.58585952	-0.046369886	0.018469871	-0.3277758	0.0030458189	-0.012283754	-0.26673461	-0.61391776	-0.11545832	-0.19271393	-0.19004888	-0.15585691	-0.51163226	-0.23640751	-0.13610541	-0.57780628	-0.53844243	-0.44205151	-0.45216213	-0.11941622	-0.55472531	-0.2449475	-0.30853433	-0.52899737	-0.55442812	-0.33912559	-0.21425894	0.091381686	0.029784767	-0.13587731	-0.16723624	-0.22263881	-0.099116346	-0.10243459	-0.42252675	-0.52854269	0.0098342372	-0.59752086	-0.59970704	0.1197499
3	3	1	0.33410992	-0.0093255827	-0.033509767	0.019273746	0.034941083	-0.25799898	0.93956369	-0.23093517	-0.16321078	-0.95601583	-0.94055579	-0.92078611	0.11491846	0.04912329	0.28780296	-0.034363921	0.013178681	-0.5287772	0.32059987	-0.23817107	-0.040697899	-0.31416226	-0.5478787	-0.38125232	-0.13580783	-0.08768637	0.092606792	-0.23082483	-0.66783895	-0.25967617	0.022414041	0.028527169	0.022414041	0.028527169	-0.13125463	-0.034828757	-0.20922691	-0.36722048	-0.45467569	-0.575017	-0.0011789953	0.047913187	-0.26926597	0.027231883	-0.037650767	-0.31129702	-0.55581071	0.06391488	-0.030268394	-0.11376797	-0.03643661	-0.47168545	-0.037004866	8.0009263e-05	-0.58519224	-0.50058173	-0.34311628	-0.46843402	-0.14870557	-0.53951646	-0.18659205	-0.36677655	-0.55628604	-0.51718755	-0.24290754	-0.16623244	0.18787272	0.061042755	-0.1502502	-0.11397111	-0.020473821	-0.060068107	-0.29113803	-0.39103156	-0.45996379	-0.014369164	-0.5638982	-0.62031359	0.086994352
3	3	1	0.27667259	-0.035498731	-0.038827229	0.12056426	0.10567579	-0.28876878	0.93606535	-0.2248743	-0.15001633	-0.96630863	-0.9759462	-0.90819678	0.06358358	-0.44286845	-0.012621829	0.032483284	0.10547325	-0.49012705	0.17632346	-0.20856791	-0.0031920771	-0.20058103	-0.53840627	-0.40595732	-0.1074661	-0.12274628	-0.073932622	-0.1257658	-0.64127741	-0.23257165	0.12525688	0.0237466	0.12525688	0.0237466	-0.03595721	-0.025785732	-0.20534192	-0.28528091	-0.40315075	-0.53454895	0.040521567	0.15852477	-0.35054669	0.15057513	0.0059342402	-0.31051643	-0.47950755	0.34640759	-0.11321847	-0.023710489	0.072500688	-0.48497284	0.0002961944	0.066117076	-0.49346155	-0.347893	-0.28952104	-0.33374937	-0.030406208	-0.53953162	-0.27270825	-0.25506508	-0.5409258	-0.51119497	-0.27784908	-0.092957876	0.24910763	0.065172888	-0.15959731	-0.063365222	0.059504436	-0.15410257	-0.044471455	-0.27542743	-0.41873469	0.028333761	-0.50066779	-0.61740641	0.22200873
3	2	1	0.12138473	-0.10053922	-0.17815767	-0.30231286	-0.15407803	-0.2985209	0.92874302	-0.32445138	-0.15420015	-0.86529895	-0.78592863	-0.82814398	0.077127864	0.094818429	0.018227561	-0.47090404	-0.42989027	-0.73290106	0.30365586	-0.27064169	-0.093295481	-0.59835167	-0.58809509	-0.60989953	-0.21751935	-0.029231445	-0.17984378	-0.56048836	-0.82267015	-0.61871182	-0.20334073	-0.30175823	-0.20334073	-0.30175823	-0.49669003	-0.52335523	-0.41128438	-0.5367874	-0.69092761	-0.80184389	-0.43003168	-0.30991857	-0.52249284	-0.25782563	-0.13378988	-0.24629849	-0.53187967	-0.23199346	-0.49066524	-0.48872719	-0.47400252	-0.70921687	-0.49915239	-0.41896045	-0.75461834	-0.29120533	-0.55186802	-0.58334809	-0.46512876	-0.67596484	-0.55868487	-0.6408808	-0.54487785	-0.66382915	-0.17125433	-0.57710761	0.14204526	-0.33515875	-0.39184537	-0.14335861	-0.486797	-0.57635359	0.0066956434	-0.64214807	-0.54950044	-0.33464963	-0.80057876	-0.81734898	0.19065847
3	2	1	0.2336308	-0.019329601	-0.094497397	-0.31918849	-0.15224196	-0.36952349	0.88869362	-0.37304912	-0.18280765	-0.89066811	-0.87908124	-0.94461007	0.26013277	0.11412939	-0.015249531	-0.46503638	-0.40326427	-0.7319266	0.072399157	-0.10861425	-0.072917037	-0.73902207	-0.64044691	-0.54276115	-0.082754383	-0.10396407	-0.010352068	-0.60076819	-0.81132898	-0.59197631	-0.23759157	-0.35751308	-0.23759157	-0.35751308	-0.49338167	-0.49241136	-0.58054761	-0.69887327	-0.69711527	-0.79274525	-0.46842724	-0.25111782	-0.56300498	-0.26848059	-0.15653276	-0.32530357	-0.33063458	-0.057659152	-0.36892995	-0.51267964	-0.40087521	-0.70268727	-0.46280066	-0.44990298	-0.75968841	-0.27446502	-0.29584423	-0.48092579	-0.63067429	-0.69329152	-0.50942292	-0.77443054	-0.61376128	-0.5959537	-0.03171002	-0.33237528	-0.18012848	-0.37489846	-0.447331	0.083129256	-0.47703177	-0.51562329	0.28733006	-0.73149742	-0.72804308	-0.005543076	-0.80583329	-0.79049151	0.044495057
3	2	1	0.29920213	0.00088910097	-0.089378321	-0.31659004	-0.1355196	-0.45058239	0.87417593	-0.37773982	-0.18419239	-0.97793048	-0.9464948	-0.96208787	0.090453438	-0.077140782	-0.014744167	-0.42390436	-0.33948044	-0.7331023	0.20163277	-0.2676087	-0.13176773	-0.64600073	-0.66674929	-0.54748702	0.12540455	-0.11148557	-0.026964771	-0.56277434	-0.78271431	-0.60419468	-0.25130885	-0.34517747	-0.25130885	-0.34517747	-0.47365156	-0.40500176	-0.50137252	-0.59829253	-0.68445224	-0.7445958	-0.45019055	-0.23677903	-0.58147531	-0.2704485	-0.13973023	-0.42695675	-0.43958067	-0.038507089	-0.31194038	-0.47527856	-0.34272775	-0.70808748	-0.42144559	-0.38345106	-0.75625321	-0.28427382	-0.24169439	-0.5251563	-0.50134805	-0.66131655	-0.50514068	-0.69315117	-0.67244592	-0.60356646	0.044140354	-0.16833461	-0.19524285	-0.36830457	-0.43383762	0.10885038	-0.42087182	-0.38855634	0.1733584	-0.63446741	-0.64218421	-0.028098626	-0.75764132	-0.74517351	-0.11578026
